utc_timestamp,de_solar_generation_actual_mw,de_wind_offshore_generation_actual_mw,de_wind_onshore_generation_actual_mw,de_total_wind_generation_actual_mw,de_total_renewable_generation_actual_mw,solar_profile,wind_onshore_profile,wind_offshore_profile,plant_solar_generation_mw,plant_wind_onshore_generation_mw,plant_wind_offshore_generation_mw,plant_total_renewable_generation_mw,used_power_mw,curtailed_power_mw,electricity_used_mwh,useful_energy_mwh,hydrogen_produced_kg
2019-03-30 09:00:00,63.06,7118.63,64.0,7182.63,7245.69,0.03707122071661621,1.0,0.6836028578562238,0.9036715252800515,25.071551230681166,0.0,25.975222755961216,25.975222755961216,0.0,25.975222755961216,16.88389479137479,428.5252485120505
2019-03-30 10:00:00,116.29,6990.15,64.0,7054.15,7170.44,0.06836365774080716,1.0,0.6712649086753606,1.6664757639520644,25.071551230681166,0.0,26.73802699463323,26.73802699463323,0.0,26.73802699463323,17.3797175465116,441.1095823987716
2019-03-30 11:00:00,146.79,6854.23,64.0,6918.23,7065.02,0.08629375973663325,1.0,0.6582124954385695,2.103551271738959,25.071551230681166,0.0,27.175102502420124,27.175102502420124,0.0,27.175102502420124,17.66381662657308,448.32021894855535
2019-03-30 12:00:00,190.35,6798.22,64.0,6862.22,7052.570000000001,0.11190147261985245,1.0,0.6528338486949508,2.7277810789257497,25.071551230681166,0.0,27.799332309606918,27.799332309606918,0.0,27.799332309606918,18.069566001244496,458.6184264275253
2019-03-30 13:00:00,224.09,6953.88,64.0,7017.88,7241.97,0.13173628053261222,1.0,0.6677818964027119,3.2112869029496784,25.071551230681166,0.0,28.282838133630843,28.282838133630843,0.0,28.282838133630843,18.38384478686005,466.5950453517779
2019-03-30 14:00:00,204.27,6929.29,64.0,6993.29,7197.56,0.12008465359630817,1.0,0.665420515873778,2.9272594746107847,25.071551230681166,0.0,27.99881070529195,27.99881070529195,0.0,27.99881070529195,18.19922695843977,461.90931366598403
2019-03-30 15:00:00,155.11,6975.67,64.0,7039.67,7194.78,0.09118485641221599,1.0,0.6698743926095224,2.222779738125417,25.071551230681166,0.0,27.294330968806584,27.294330968806584,0.0,27.294330968806584,17.74131512972428,450.28718603361125
2019-03-30 16:00:00,94.28,6971.51,64.0,7035.51,7129.79,0.05542459069398313,1.0,0.6694749073309391,1.3510648811196202,25.071551230681166,0.0,26.422616111800785,26.422616111800785,0.0,26.422616111800785,17.174700472670512,435.9061033672719
2019-03-30 17:00:00,58.52,7102.36,64.0,7166.36,7224.88,0.03440228094412275,1.0,0.6820404478844566,0.8386117611701334,25.071551230681166,0.0,25.9101629918513,25.9101629918513,0.0,25.9101629918513,16.841605944703346,427.4519275305418
2019-03-30 18:00:00,53.38,7221.93,64.0,7285.93,7339.31,0.03138061785367861,1.0,0.693522768740277,0.7649537903496534,25.071551230681166,0.0,25.83650502103082,25.83650502103082,0.0,25.83650502103082,16.793728263670033,426.2367579611684
2019-03-30 19:00:00,72.74,7041.95,64.0,7105.95,7178.69,0.042761823579553805,1.0,0.6762392686346438,1.0423892602104494,25.071551230681166,0.0,26.113940490891615,26.113940490891615,0.0,26.113940490891615,16.97406131907955,430.81373906293277
2019-03-30 20:00:00,90.38,6894.96,64.0,6958.96,7049.34,0.053131889127303725,1.0,0.6621238020243149,1.2951765375009678,25.071551230681166,0.0,26.366727768182134,26.366727768182134,0.0,26.366727768182134,17.13837304931839,434.984087546152
2019-03-30 21:00:00,96.87,6968.8,64.0,7032.8,7129.67,0.05694717968313689,1.0,0.6692146657191695,1.3881804734202121,25.071551230681166,0.0,26.45973170410138,26.45973170410138,0.0,26.45973170410138,17.198825607665896,436.51841643822075
2019-03-30 22:00:00,88.64,6122.06,64.0,6186.06,6274.700000000001,0.05210899150524676,1.0,0.5879021261067471,1.2702417380403386,25.071551230681166,0.0,26.341792968721506,26.341792968721506,0.0,26.341792968721506,17.12216542966898,434.5727266413447
2019-03-30 23:00:00,101.17,6016.5,64.0,6080.5,6181.67,0.059475030128450075,1.0,0.5777651871626942,1.4498009548459057,25.071551230681166,0.0,26.52135218552707,26.52135218552707,0.0,26.52135218552707,17.238878920592597,437.5349979845837
2019-03-31 00:00:00,129.59,6530.42,64.0,6594.42,6724.01,0.0761823579553805,1.0,0.6271169838861467,1.8570693460361853,25.071551230681166,0.0,26.92862057671735,26.92862057671735,0.0,26.92862057671735,17.503603374866277,444.2538927631035
2019-03-31 01:00:00,125.76,6088.64,64.0,6152.64,6278.400000000001,0.07393080744246201,1.0,0.5846927996619741,1.8021841265337657,25.071551230681166,0.0,26.873735357214933,26.873735357214933,0.0,26.873735357214933,17.467927982189707,443.3484259439012
2019-03-31 02:00:00,171.4633,6086.73,64.0,6150.73,6322.1933,0.10079850680462069,1.0,0.5845093821422398,2.457128161125136,25.071551230681166,0.0,27.528679391806303,27.528679391806303,0.0,27.528679391806303,17.893641604674098,454.1533402201548
2019-03-31 03:00:00,217.1667,6084.82,64.0,6148.82,6365.9867,0.127666264953999,1.0,0.5843259646225056,3.1120736287509567,25.071551230681166,0.0,28.183624859432122,28.183624859432122,0.0,28.183624859432122,18.319356158630878,464.95827813783956
2019-03-31 04:00:00,262.87,6082.91,64.0,6146.91,6409.78,0.15453396431615768,1.0,0.5841425471027715,3.767017663342327,25.071551230681166,0.0,28.838568894023492,28.838568894023492,0.0,28.838568894023492,18.74506978111527,475.76319241409317
2019-03-31 05:00:00,296.47,6116.24,64.0,6180.24,6476.71,0.17428647012139564,1.0,0.5873432308371905,4.248517239133791,25.071551230681166,0.0,29.320068469814956,29.320068469814956,0.0,29.320068469814956,19.058044505379723,483.70671333451077
2019-03-31 06:00:00,357.99,6222.73,64.0,6286.73,6644.719999999999,0.21045236765527175,1.0,0.5975694777882343,5.130120033856733,25.071551230681166,0.0,30.2016712645379,30.0,0.20167126453790019,30.0,19.5,494.9238578680203
2019-03-31 07:00:00,342.06,6322.13,64.0,6386.13,6728.1900000000005,0.20108756356368127,1.0,0.6071148712236157,4.901837645691316,25.071551230681166,0.0,29.973388876372482,29.973388876372482,0.0,29.973388876372482,19.482702769642113,494.4848418690892
2019-03-31 08:00:00,317.73,6129.81,64.0,6193.81,6511.540000000001,0.1867846330207813,1.0,0.5886463594983388,4.553180363578033,25.071551230681166,0.0,29.6247315942592,29.6247315942592,0.0,29.6247315942592,19.25607553626848,488.73288163117974
2019-03-31 09:00:00,341.74,5779.77,64.0,5843.77,6185.51,0.20089944446077423,1.0,0.5550319780283097,4.897251935445683,25.071551230681166,0.0,29.96880316612685,29.96880316612685,0.0,29.96880316612685,19.479722057982453,494.40918928889477
2019-03-31 10:00:00,416.97,6217.38,64.0,6281.38,6698.35,0.24512506980982338,1.0,0.5970557166727486,5.975323753504965,25.071551230681166,0.0,31.046874984186132,30.0,1.0468749841861325,30.0,19.5,494.9238578680203
2019-03-31 11:00:00,436.2,6476.45,64.0,6540.45,6976.65,0.2564298521501426,1.0,0.6219342385772179,6.250896278578471,25.071551230681166,0.0,31.32244750925964,30.0,1.3224475092596393,30.0,19.5,494.9238578680203
2019-03-31 12:00:00,457.68,5678.23,64.0,5742.23,6199.91,0.26905734693277683,1.0,0.545281080146734,6.558712078816586,25.071551230681166,0.0,31.630263309497753,30.0,1.630263309497753,30.0,19.5,494.9238578680203
2019-03-31 13:00:00,502.68,6132.47,64.0,6196.47,6699.150000000001,0.29551159577907765,1.0,0.588901799604356,7.203577582108726,25.071551230681166,0.0,32.275128812789895,30.0,2.2751288127898945,30.0,19.5,494.9238578680203
2019-03-31 14:00:00,585.18,6501.74,64.0,6565.74,7150.92,0.34401105199729576,1.0,0.6243628401866825,8.385831004810981,25.071551230681166,0.0,33.45738223549215,30.0,3.4573822354921475,30.0,19.5,494.9238578680203
2019-03-31 15:00:00,665.01,6431.88,64.0,6495.88,7160.89,0.39094088945063343,1.0,0.6176541763497033,9.529822407651235,25.071551230681166,0.0,34.601373638332404,30.0,4.601373638332404,30.0,19.5,494.9238578680203
2019-03-31 16:00:00,657.75,6020.11,64.0,6084.11,6741.86,0.3866729373034302,1.0,0.5781118558780033,9.425784106453436,25.071551230681166,0.0,34.4973353371346,30.0,4.497335337134601,30.0,19.5,494.9238578680203
2019-03-31 17:00:00,600.04,6500.6,64.0,6564.6,7164.64,0.3527468328385409,1.0,0.6242533658555324,8.598779924342562,25.071551230681166,0.0,33.67033115502373,30.0,3.6703311550237316,30.0,19.5,494.9238578680203
2019-03-31 18:00:00,559.67,7158.48,64.0,7222.48,7782.15,0.32901443226242616,1.0,0.6874296579407302,8.020263916166925,25.071551230681166,0.0,33.09181514684809,30.0,3.0918151468480914,30.0,19.5,494.9238578680203
2019-03-31 19:00:00,584.35,6586.81,64.0,6650.81,7235.160000000001,0.3435231180741307,1.0,0.6325321220734823,8.37393681886137,25.071551230681166,0.0,33.44548804954253,30.0,3.445488049542533,30.0,19.5,494.9238578680203
2019-03-31 20:00:00,675.44,6764.65,64.0,6828.65,7504.09,0.39707239646100945,1.0,0.649610117732921,9.679287900969838,25.071551230681166,0.0,34.750839131651006,30.0,4.750839131651006,30.0,19.5,494.9238578680203
2019-03-31 21:00:00,662.19,7039.06,64.0,7103.06,7765.25,0.3892830898562653,1.0,0.6759617416021665,9.489410836111595,25.071551230681166,0.0,34.56096206679276,30.0,4.5609620667927615,30.0,19.5,494.9238578680203
2019-03-31 22:00:00,647.41,5880.78,64.0,5944.78,6592.19,0.3805943387907469,1.0,0.564731979948912,9.277608344141422,25.071551230681166,0.0,34.349159574822586,30.0,4.349159574822586,30.0,19.5,494.9238578680203
2019-03-31 23:00:00,636.23,5735.61,64.0,5799.61,6435.84,0.3740219276329326,1.0,0.5507912881479632,9.11739509243462,25.071551230681166,0.0,34.188946323115786,30.0,4.188946323115786,30.0,19.5,494.9238578680203
2019-04-01 00:00:00,634.19,5677.7,64.0,5741.7,6375.889999999999,0.37282266835190037,1.0,0.5452301841857606,9.08816118961871,25.071551230681166,0.0,34.159712420299876,30.0,4.159712420299876,30.0,19.5,494.9238578680203
2019-04-01 01:00:00,618.31,5801.8,64.0,5865.8,6484.110000000001,0.363487257870139,1.0,0.5571475214627307,8.860595318679172,25.071551230681166,0.0,33.93214654936034,30.0,3.93214654936034,30.0,19.5,494.9238578680203
2019-04-01 02:00:00,621.35,5774.99,64.0,5838.99,6460.34,0.3652743893477558,1.0,0.554572954078399,8.904159566012686,25.071551230681166,0.0,33.97571079669385,30.0,3.9757107966938534,30.0,19.5,494.9238578680203
2019-04-01 03:00:00,581.78,6131.19,64.0,6195.19,6776.969999999999,0.3420122865289086,1.0,0.5887788810570995,8.33710783345113,25.071551230681166,0.0,33.408659064132294,30.0,3.4086590641322942,30.0,19.5,494.9238578680203
2019-04-01 04:00:00,495.59,6771.35,64.0,6835.35,7330.94,0.2913435819052938,1.0,0.6502535195037165,7.101975439478919,25.071551230681166,0.0,32.173526670160086,30.0,2.1735266701600864,30.0,19.5,494.9238578680203
2019-04-01 05:00:00,435.13,7957.83,64.0,8021.83,8456.96,0.25580082889979716,1.0,0.7641913304012138,6.235562809944636,25.071551230681166,0.0,31.3071140406258,30.0,1.3071140406258017,30.0,19.5,494.9238578680203
2019-04-01 06:00:00,357.84,8468.58,64.0,8532.58,8890.42,0.21036418682578406,1.0,0.8132387116599766,5.127970482179093,25.071551230681166,0.0,30.19952171286026,30.0,0.19952171286026044,30.0,19.5,494.9238578680203
2019-04-01 07:00:00,227.91,8588.46,64.0,8652.46,8880.369999999999,0.13398195232356486,1.0,0.8247508018514605,3.266028819006922,25.071551230681166,0.0,28.33758004968809,28.33758004968809,0.0,28.33758004968809,18.419427032297257,467.4981480278492
2019-04-01 08:00:00,121.3,7988.57,64.0,8052.57,8173.87,0.07130889744569531,1.0,0.7671432961376687,1.7382707899852559,25.071551230681166,0.0,26.809822020666424,26.809822020666424,0.0,26.809822020666424,17.426384313433175,442.29401810744105
2019-04-01 09:00:00,84.3,7833.9,64.0,7897.9,7982.2,0.04955762617207019,1.0,0.7522903182438012,1.208048042833941,25.071551230681166,0.0,26.279599273515107,26.279599273515107,0.0,26.279599273515107,17.08173952778482,433.5466885224574
2019-04-01 10:00:00,86.51,7881.64,64.0,7945.64,8032.150000000001,0.05085682372652186,1.0,0.7568747959360056,1.2397181042178442,25.071551230681166,0.0,26.31126933489901,26.31126933489901,0.0,26.31126933489901,17.102325067684358,434.0691641544254
