utc_timestamp,de_solar_generation_actual_mw,de_wind_offshore_generation_actual_mw,de_wind_onshore_generation_actual_mw,de_total_wind_generation_actual_mw,de_total_renewable_generation_actual_mw
2019-07-07 19:00:00,234.42,5761.21,64.0,5825.21,6059.63
2019-07-07 20:00:00,267.66,5558.91,64.0,5622.91,5890.57
2019-07-07 21:00:00,272.29,5735.74,64.0,5799.74,6072.03
2019-07-07 22:00:00,266.42,5480.86,64.0,5544.86,5811.28
2019-07-07 23:00:00,212.5,5302.67,64.0,5366.67,5579.17
2019-07-08 00:00:00,187.04,5421.38,64.0,5485.38,5672.42
2019-07-08 01:00:00,175.62,5337.81,64.0,5401.81,5577.43
2019-07-08 02:00:00,106.77,5652.15,64.0,5716.15,5822.92
2019-07-08 03:00:00,98.65,5222.49,64.0,5286.49,5385.139999999999
2019-07-08 04:00:00,134.55,6125.59,64.0,6189.59,6324.14
2019-07-08 05:00:00,87.74,6714.67,64.0,6778.67,6866.41
2019-07-08 06:00:00,61.27,7168.81,64.0,7232.81,7294.080000000001
2019-07-08 07:00:00,100.43,7195.97,64.0,7259.97,7360.400000000001
2019-07-08 08:00:00,212.34,7912.75,64.0,7976.75,8189.09
2019-07-08 09:00:00,301.78,7555.92,64.0,7619.92,7921.7
2019-07-08 10:00:00,314.02,7322.86,64.0,7386.86,7700.879999999999
2019-07-08 11:00:00,340.48,7749.97,64.0,7813.97,8154.450000000001
2019-07-08 12:00:00,368.1,7822.49,64.0,7886.49,8254.59
2019-07-08 13:00:00,425.59,7526.92,64.0,7590.92,8016.51
2019-07-08 14:00:00,463.07,7157.29,64.0,7221.29,7684.36
2019-07-08 15:00:00,480.36,6891.75,64.0,6955.75,7436.11
2019-07-08 16:00:00,407.53,7129.1,64.0,7193.1,7600.63
2019-07-08 17:00:00,363.1,7140.92,64.0,7204.92,7568.02
2019-07-08 18:00:00,310.14,6107.02,64.0,6171.02,6481.160000000001
2019-07-08 19:00:00,222.91,6713.28,64.0,6777.28,7000.19
2019-07-08 20:00:00,207.13,6391.71,64.0,6455.71,6662.84
2019-07-08 21:00:00,208.82,6501.38,64.0,6565.38,6774.2
2019-07-08 22:00:00,212.31,5561.16,64.0,5625.16,5837.47
2019-07-08 23:00:00,214.72,5919.14,64.0,5983.14,6197.860000000001
2019-07-09 00:00:00,195.29,5606.01,64.0,5670.01,5865.3
2019-07-09 01:00:00,178.9,5653.61,64.0,5717.61,5896.509999999999
2019-07-09 02:00:00,207.69,5479.07,64.0,5543.07,5750.759999999999
2019-07-09 03:00:00,260.15,5467.29,64.0,5531.29,5791.44
2019-07-09 04:00:00,218.13,6531.51,64.0,6595.51,6813.64
2019-07-09 05:00:00,137.65,6665.74,64.0,6729.74,6867.389999999999
2019-07-09 06:00:00,82.81,6842.82,64.0,6906.82,6989.63
2019-07-09 07:00:00,87.91,7239.31,64.0,7303.31,7391.22
2019-07-09 08:00:00,91.8,7607.2,64.0,7671.2,7763.0
2019-07-09 09:00:00,78.44,7573.16,64.0,7637.16,7715.599999999999
2019-07-09 10:00:00,74.47,7174.75,64.0,7238.75,7313.22
2019-07-09 11:00:00,80.28,7285.1,64.0,7349.1,7429.38
2019-07-09 12:00:00,77.77,7686.03,64.0,7750.03,7827.8
2019-07-09 13:00:00,77.66,7359.92,64.0,7423.92,7501.58
2019-07-09 14:00:00,110.64,7012.32,64.0,7076.32,7186.96
2019-07-09 15:00:00,140.62,7209.72,64.0,7273.72,7414.34
2019-07-09 16:00:00,134.37,7263.7,64.0,7327.7,7462.07
2019-07-09 17:00:00,131.55,6779.08,64.0,6843.08,6974.63
2019-07-09 18:00:00,186.76,6202.69,64.0,6266.69,6453.45
2019-07-09 19:00:00,188.17,6906.15,64.0,6970.15,7158.32
2019-07-09 20:00:00,193.91,6421.48,64.0,6485.48,6679.389999999999
2019-07-09 21:00:00,171.09,5742.16,64.0,5806.16,5977.25
2019-07-09 22:00:00,146.08,5996.07,64.0,6060.07,6206.15
2019-07-09 23:00:00,173.46,5985.35,64.0,6049.35,6222.81
2019-07-10 00:00:00,175.55,6222.67,64.0,6286.67,6462.22
2019-07-10 01:00:00,166.57,5563.29,64.0,5627.29,5793.86
2019-07-10 02:00:00,157.81,5463.76,64.0,5527.76,5685.570000000001
2019-07-10 03:00:00,129.53,5428.19,64.0,5492.19,5621.719999999999
2019-07-10 04:00:00,99.13,5886.8,64.0,5950.8,6049.93
2019-07-10 05:00:00,77.48,6473.68,64.0,6537.68,6615.16
2019-07-10 06:00:00,60.95,6807.31,64.0,6871.31,6932.26
2019-07-10 07:00:00,54.63,7197.91,64.0,7261.91,7316.54
2019-07-10 08:00:00,52.76,7271.59,64.0,7335.59,7388.35
2019-07-10 09:00:00,52.9,7527.99,64.0,7591.99,7644.889999999999
2019-07-10 10:00:00,52.43,7274.56,64.0,7338.56,7390.990000000001
2019-07-10 11:00:00,55.16,7428.57,64.0,7492.57,7547.73
2019-07-10 12:00:00,61.38,6972.13,64.0,7036.13,7097.51
2019-07-10 13:00:00,65.55,6984.78,64.0,7048.78,7114.33
2019-07-10 14:00:00,63.03,6727.73,64.0,6791.73,6854.759999999999
2019-07-10 15:00:00,62.24,6882.14,64.0,6946.14,7008.38
2019-07-10 16:00:00,59.14,6951.05,64.0,7015.05,7074.1900000000005
2019-07-10 17:00:00,56.01,6170.59,64.0,6234.59,6290.6
2019-07-10 18:00:00,68.56,5669.59,64.0,5733.59,5802.150000000001
2019-07-10 19:00:00,73.94,6070.03,64.0,6134.03,6207.969999999999
2019-07-10 20:00:00,56.63,5973.27,64.0,6037.27,6093.900000000001
2019-07-10 21:00:00,54.97,6106.07,64.0,6170.07,6225.04
2019-07-10 22:00:00,62.86,5915.22,64.0,5979.22,6042.08
2019-07-10 23:00:00,84.4,5573.39,64.0,5637.39,5721.79
2019-07-11 00:00:00,133.03,5590.44,64.0,5654.44,5787.469999999999
2019-07-11 01:00:00,127.03,5685.01,64.0,5749.01,5876.04
2019-07-11 02:00:00,101.18,5408.96,64.0,5472.96,5574.14
2019-07-11 03:00:00,100.44,5802.13,64.0,5866.13,5966.57
2019-07-11 04:00:00,121.73,6224.73,64.0,6288.73,6410.459999999999
2019-07-11 05:00:00,184.62,6624.81,64.0,6688.81,6873.43
2019-07-11 06:00:00,201.7,6824.36,64.0,6888.36,7090.0599999999995
2019-07-11 07:00:00,238.71,6967.88,64.0,7031.88,7270.59
2019-07-11 08:00:00,230.19,7435.62,64.0,7499.62,7729.8099999999995
2019-07-11 09:00:00,139.88,7571.67,64.0,7635.67,7775.55
2019-07-11 10:00:00,152.92,7191.91,64.0,7255.91,7408.83
2019-07-11 11:00:00,220.4,7282.11,64.0,7346.11,7566.509999999999
2019-07-11 12:00:00,243.33,7169.14,64.0,7233.14,7476.47
2019-07-11 13:00:00,235.06,7150.14,64.0,7214.14,7449.200000000001
2019-07-11 14:00:00,242.64,7253.48,64.0,7317.48,7560.12
2019-07-11 15:00:00,261.59,7012.69,64.0,7076.69,7338.28
2019-07-11 16:00:00,240.3,6395.99,64.0,6459.99,6700.29
2019-07-11 17:00:00,177.79,6696.26,64.0,6760.26,6938.05
2019-07-11 18:00:00,115.53,6235.92,64.0,6299.92,6415.45
2019-07-11 19:00:00,60.66,5780.47,64.0,5844.47,5905.13
2019-07-11 20:00:00,40.36,5892.63,64.0,5956.63,5996.99
2019-07-11 21:00:00,41.13,6150.93,64.0,6214.93,6256.06
2019-07-11 22:00:00,55.0,5693.15,64.0,5757.15,5812.15
2019-07-11 23:00:00,118.39,5289.76,64.0,5353.76,5472.150000000001
2019-07-12 00:00:00,141.46,5852.35,64.0,5916.35,6057.81
2019-07-12 01:00:00,142.79,5345.16,64.0,5409.16,5551.95
2019-07-12 02:00:00,142.99,5552.11,64.0,5616.11,5759.099999999999
2019-07-12 03:00:00,119.87,5620.46,64.0,5684.46,5804.33
2019-07-12 04:00:00,109.77,6503.12,64.0,6567.12,6676.89
2019-07-12 05:00:00,129.44,6132.7,64.0,6196.7,6326.139999999999
2019-07-12 06:00:00,76.64,6812.35,64.0,6876.35,6952.990000000001
2019-07-12 07:00:00,53.04,7329.18,64.0,7393.18,7446.22
2019-07-12 08:00:00,58.24,7534.05,64.0,7598.05,7656.29
2019-07-12 09:00:00,65.13,7760.11,64.0,7824.11,7889.24
2019-07-12 10:00:00,160.2,7038.56,64.0,7102.56,7262.76
2019-07-12 11:00:00,345.2,7401.25,64.0,7465.25,7810.45
2019-07-12 12:00:00,481.73,7059.15,64.0,7123.15,7604.879999999999
2019-07-12 13:00:00,641.11,7420.57,64.0,7484.57,8125.679999999999
2019-07-12 14:00:00,540.49,6905.28,64.0,6969.28,7509.7699999999995
2019-07-12 15:00:00,537.12,6590.85,64.0,6654.85,7191.97
2019-07-12 16:00:00,531.72,6713.59,64.0,6777.59,7309.31
2019-07-12 17:00:00,464.24,6297.25,64.0,6361.25,6825.49
2019-07-12 18:00:00,403.59,6321.33,64.0,6385.33,6788.92
2019-07-12 19:00:00,303.5,6272.89,64.0,6336.89,6640.39
2019-07-12 20:00:00,274.9,6334.75,64.0,6398.75,6673.65
2019-07-12 21:00:00,272.27,6027.21,64.0,6091.21,6363.48
2019-07-12 22:00:00,255.63,5969.66,64.0,6033.66,6289.29
2019-07-12 23:00:00,326.57,5261.45,64.0,5325.45,5652.0199999999995
2019-07-13 00:00:00,305.87,5774.7,64.0,5838.7,6144.57
2019-07-13 01:00:00,263.77,5237.66,64.0,5301.66,5565.43
2019-07-13 02:00:00,218.87,5998.57,64.0,6062.57,6281.44
2019-07-13 03:00:00,176.53,5991.59,64.0,6055.59,6232.12
2019-07-13 04:00:00,158.26,5572.99,64.0,5636.99,5795.25
2019-07-13 05:00:00,135.1,6318.72,64.0,6382.72,6517.820000000001
2019-07-13 06:00:00,122.35,5698.97,64.0,5762.97,5885.320000000001
2019-07-13 07:00:00,120.94,5716.63,64.0,5780.63,5901.57
2019-07-13 08:00:00,138.02,5760.8,64.0,5824.8,5962.820000000001
2019-07-13 09:00:00,116.35,5817.31,64.0,5881.31,5997.660000000001
2019-07-13 10:00:00,125.47,6099.73,64.0,6163.73,6289.2
2019-07-13 11:00:00,141.43,6371.42,64.0,6435.42,6576.85
2019-07-13 12:00:00,192.36,5959.01,64.0,6023.01,6215.37
2019-07-13 13:00:00,336.96,6193.54,64.0,6257.54,6594.5
2019-07-13 14:00:00,408.43,5833.03,64.0,5897.03,6305.46
2019-07-13 15:00:00,446.73,6285.9,64.0,6349.9,6796.629999999999
2019-07-13 16:00:00,392.3,6095.88,64.0,6159.88,6552.18
2019-07-13 17:00:00,268.96,5581.33,64.0,5645.33,5914.29
2019-07-13 18:00:00,273.2,5839.44,64.0,5903.44,6176.639999999999
2019-07-13 19:00:00,296.18,5717.21,64.0,5781.21,6077.39
2019-07-13 20:00:00,264.98,6064.95,64.0,6128.95,6393.93
2019-07-13 21:00:00,243.75,5735.99,64.0,5799.99,6043.74
2019-07-13 22:00:00,218.42,5285.17,64.0,5349.17,5567.59
2019-07-13 23:00:00,215.5,5259.87,64.0,5323.87,5539.37
2019-07-14 00:00:00,207.88,6332.89,64.0,6396.89,6604.77
2019-07-14 01:00:00,142.4,6223.86,64.0,6287.86,6430.259999999999
2019-07-14 02:00:00,122.3,6212.27,64.0,6276.27,6398.570000000001
2019-07-14 03:00:00,139.51,6273.19,64.0,6337.19,6476.7
2019-07-14 04:00:00,166.21,6274.87,64.0,6338.87,6505.08
2019-07-14 05:00:00,151.82,6368.26,64.0,6432.26,6584.08
2019-07-14 06:00:00,139.59,5266.93,64.0,5330.93,5470.52
2019-07-14 07:00:00,171.46,5405.11,64.0,5469.11,5640.57
2019-07-14 08:00:00,182.42,5657.87,64.0,5721.87,5904.29
2019-07-14 09:00:00,158.44,6234.95,64.0,6298.95,6457.389999999999
2019-07-14 10:00:00,180.6,5437.81,64.0,5501.81,5682.410000000001
2019-07-14 11:00:00,189.27,6724.08,64.0,6788.08,6977.35
2019-07-14 12:00:00,253.4,6273.87,64.0,6337.87,6591.2699999999995
2019-07-14 13:00:00,319.31,5664.2,64.0,5728.2,6047.51
2019-07-14 14:00:00,392.08,5724.84,64.0,5788.84,6180.92
2019-07-14 15:00:00,365.66,5710.6,64.0,5774.6,6140.26
2019-07-14 16:00:00,368.31,5329.62,64.0,5393.62,5761.93
2019-07-14 17:00:00,344.61,5406.2,64.0,5470.2,5814.8099999999995
2019-07-14 18:00:00,311.63,5298.02,64.0,5362.02,5673.650000000001
2019-07-14 19:00:00,263.9,5572.99,64.0,5636.99,5900.889999999999
2019-07-14 20:00:00,238.75,6058.51,64.0,6122.51,6361.26
2019-07-14 21:00:00,228.82,5426.91,64.0,5490.91,5719.73
2019-07-14 22:00:00,227.94,5692.72,64.0,5756.72,5984.66
2019-07-14 23:00:00,228.2,6435.89,64.0,6499.89,6728.09
2019-07-15 00:00:00,201.17,6034.61,64.0,6098.61,6299.78
2019-07-15 01:00:00,186.44,5759.27,64.0,5823.27,6009.71
2019-07-15 02:00:00,178.97,5557.97,64.0,5621.97,5800.9400000000005
2019-07-15 03:00:00,135.84,5348.36,64.0,5412.36,5548.2
2019-07-15 04:00:00,101.05,5633.58,64.0,5697.58,5798.63
2019-07-15 05:00:00,93.59,6685.63,64.0,6749.63,6843.22
2019-07-15 06:00:00,80.66,6440.82,64.0,6504.82,6585.48
2019-07-15 07:00:00,61.28,6946.35,64.0,7010.35,7071.63
2019-07-15 08:00:00,80.62,7009.03,64.0,7073.03,7153.65
2019-07-15 09:00:00,83.47,7387.03,64.0,7451.03,7534.5
2019-07-15 10:00:00,84.16,7093.98,64.0,7157.98,7242.139999999999
2019-07-15 11:00:00,102.75,7321.38,64.0,7385.38,7488.13
2019-07-15 12:00:00,139.13,7298.56,64.0,7362.56,7501.6900000000005
2019-07-15 13:00:00,145.61,6670.35,64.0,6734.35,6879.96
2019-07-15 14:00:00,180.5,6808.37,64.0,6872.37,7052.87
2019-07-15 15:00:00,159.56,6705.26,64.0,6769.26,6928.820000000001
2019-07-15 16:00:00,157.61,6672.59,64.0,6736.59,6894.2
2019-07-15 17:00:00,158.47,6453.2,64.0,6517.2,6675.67
2019-07-15 18:00:00,133.27,6779.3,64.0,6843.3,6976.570000000001
2019-07-15 19:00:00,117.13,6131.24,64.0,6195.24,6312.37
2019-07-15 20:00:00,123.68,6307.33,64.0,6371.33,6495.01
2019-07-15 21:00:00,94.07,5986.95,64.0,6050.95,6145.0199999999995
2019-07-15 22:00:00,77.75,5737.9,64.0,5801.9,5879.65
2019-07-15 23:00:00,68.11,5698.58,64.0,5762.58,5830.69
2019-07-16 00:00:00,64.08,5424.75,64.0,5488.75,5552.83
2019-07-16 01:00:00,46.8,5574.3,64.0,5638.3,5685.1
2019-07-16 02:00:00,22.04,5713.39,64.0,5777.39,5799.43
2019-07-16 03:00:00,20.97,5466.13,64.0,5530.13,5551.1
2019-07-16 04:00:00,18.55,6062.28,64.0,6126.28,6144.83
2019-07-16 05:00:00,21.94,6543.0,64.0,6607.0,6628.94
2019-07-16 06:00:00,25.98,6276.14,64.0,6340.14,6366.12
2019-07-16 07:00:00,30.35,7043.37,64.0,7107.37,7137.72
2019-07-16 08:00:00,33.03,6976.43,64.0,7040.43,7073.46
2019-07-16 09:00:00,36.44,7551.74,64.0,7615.74,7652.179999999999
2019-07-16 10:00:00,43.7,7033.23,64.0,7097.23,7140.929999999999
2019-07-16 11:00:00,49.04,7095.6,64.0,7159.6,7208.64
2019-07-16 12:00:00,52.08,7065.9,64.0,7129.9,7181.98
2019-07-16 13:00:00,48.79,7036.44,64.0,7100.44,7149.23
2019-07-16 14:00:00,49.22,6788.2,64.0,6852.2,6901.42
2019-07-16 15:00:00,49.76,6818.07,64.0,6882.07,6931.83
2019-07-16 16:00:00,51.5,6714.56,64.0,6778.56,6830.06
2019-07-16 17:00:00,56.6,6463.02,64.0,6527.02,6583.620000000001
2019-07-16 18:00:00,65.91,6737.32,64.0,6801.32,6867.23
2019-07-16 19:00:00,74.83,5727.03,64.0,5791.03,5865.86
2019-07-16 20:00:00,85.88,6227.07,64.0,6291.07,6376.95
2019-07-16 21:00:00,85.65,6506.39,64.0,6570.39,6656.04
2019-07-16 22:00:00,69.06,5672.33,64.0,5736.33,5805.39
2019-07-16 23:00:00,59.91,5647.15,64.0,5711.15,5771.0599999999995
2019-07-17 00:00:00,45.01,5770.5,64.0,5834.5,5879.51
2019-07-17 01:00:00,49.97,6563.16,64.0,6627.16,6677.13
2019-07-17 02:00:00,42.67,5753.08,64.0,5817.08,5859.75
2019-07-17 03:00:00,36.3,5683.42,64.0,5747.42,5783.72
2019-07-17 04:00:00,32.47,6131.33,64.0,6195.33,6227.8
2019-07-17 05:00:00,31.93,6796.26,64.0,6860.26,6892.1900000000005
2019-07-17 06:00:00,34.64,6383.13,64.0,6447.13,6481.77
2019-07-17 07:00:00,33.5,6894.68,64.0,6958.68,6992.18
2019-07-17 08:00:00,37.03,7238.47,64.0,7302.47,7339.5
2019-07-17 09:00:00,34.62,7294.61,64.0,7358.61,7393.23
2019-07-17 10:00:00,36.63,7234.5,64.0,7298.5,7335.13
2019-07-17 11:00:00,38.53,7149.23,64.0,7213.23,7251.759999999999
2019-07-17 12:00:00,39.93,7214.33,64.0,7278.33,7318.26
2019-07-17 13:00:00,41.3,7278.89,64.0,7342.89,7384.1900000000005
2019-07-17 14:00:00,42.5,7071.7,64.0,7135.7,7178.2
2019-07-17 15:00:00,45.5,6719.7,64.0,6783.7,6829.2
2019-07-17 16:00:00,49.75,6734.54,64.0,6798.54,6848.29
2019-07-17 17:00:00,59.96,7085.22,64.0,7149.22,7209.18
2019-07-17 18:00:00,83.02,6902.28,64.0,6966.28,7049.3
2019-07-17 19:00:00,111.97,6259.7,64.0,6323.7,6435.67
2019-07-17 20:00:00,166.28,6163.24,64.0,6227.24,6393.5199999999995
2019-07-17 21:00:00,239.95,6491.01,64.0,6555.01,6794.96
2019-07-17 22:00:00,241.52,5729.8,64.0,5793.8,6035.320000000001
2019-07-17 23:00:00,219.12,5592.41,64.0,5656.41,5875.53
2019-07-18 00:00:00,184.74,5811.96,64.0,5875.96,6060.7
2019-07-18 01:00:00,191.75,5478.92,64.0,5542.92,5734.67
2019-07-18 02:00:00,216.3,5496.63,64.0,5560.63,5776.93
2019-07-18 03:00:00,212.32,5669.24,64.0,5733.24,5945.5599999999995
2019-07-18 04:00:00,194.85,5716.85,64.0,5780.85,5975.700000000001
2019-07-18 05:00:00,179.01,6154.35,64.0,6218.35,6397.360000000001
2019-07-18 06:00:00,150.76,6875.71,64.0,6939.71,7090.47
2019-07-18 07:00:00,119.69,7120.43,64.0,7184.43,7304.12
2019-07-18 08:00:00,127.11,7218.59,64.0,7282.59,7409.7
2019-07-18 09:00:00,197.69,7312.97,64.0,7376.97,7574.66
2019-07-18 10:00:00,276.28,7516.19,64.0,7580.19,7856.469999999999
2019-07-18 11:00:00,326.06,7031.09,64.0,7095.09,7421.150000000001
2019-07-18 12:00:00,316.5,6764.5,64.0,6828.5,7145.0
2019-07-18 13:00:00,397.57,6893.41,64.0,6957.41,7354.98
2019-07-18 14:00:00,417.38,7101.13,64.0,7165.13,7582.51
2019-07-18 15:00:00,459.81,6837.3,64.0,6901.3,7361.110000000001
2019-07-18 16:00:00,431.38,6789.55,64.0,6853.55,7284.93
2019-07-18 17:00:00,322.72,6308.81,64.0,6372.81,6695.530000000001
2019-07-18 18:00:00,299.15,6257.66,64.0,6321.66,6620.8099999999995
2019-07-18 19:00:00,281.4,6112.46,64.0,6176.46,6457.86
2019-07-18 20:00:00,210.48,6443.08,64.0,6507.08,6717.5599999999995
2019-07-18 21:00:00,164.54,5893.58,64.0,5957.58,6122.12
2019-07-18 22:00:00,180.68,5724.93,64.0,5788.93,5969.610000000001
2019-07-18 23:00:00,198.55,5746.48,64.0,5810.48,6009.03
2019-07-19 00:00:00,224.02,6465.97,64.0,6529.97,6753.990000000001
2019-07-19 01:00:00,234.36,6097.36,64.0,6161.36,6395.719999999999
2019-07-19 02:00:00,227.25,6244.65,64.0,6308.65,6535.9
2019-07-19 03:00:00,207.05,5929.43,64.0,5993.43,6200.4800000000005
2019-07-19 04:00:00,211.9,6704.04,64.0,6768.04,6979.94
2019-07-19 05:00:00,190.57,6652.59,64.0,6716.59,6907.16
2019-07-19 06:00:00,170.58,6463.04,64.0,6527.04,6697.62
2019-07-19 07:00:00,163.2,6777.84,64.0,6841.84,7005.04
2019-07-19 08:00:00,191.37,6943.12,64.0,7007.12,7198.49
2019-07-19 09:00:00,194.11,7158.28,64.0,7222.28,7416.389999999999
2019-07-19 10:00:00,174.31,6927.35,64.0,6991.35,7165.660000000001
2019-07-19 11:00:00,200.08,6956.28,64.0,7020.28,7220.36
2019-07-19 12:00:00,266.19,6983.29,64.0,7047.29,7313.48
2019-07-19 13:00:00,237.93,6954.29,64.0,7018.29,7256.22
2019-07-19 14:00:00,227.68,6789.81,64.0,6853.81,7081.490000000001
2019-07-19 15:00:00,214.39,6697.48,64.0,6761.48,6975.87
2019-07-19 16:00:00,176.1,6353.54,64.0,6417.54,6593.64
2019-07-19 17:00:00,151.31,6284.18,64.0,6348.18,6499.490000000001
2019-07-19 18:00:00,105.67,6490.21,64.0,6554.21,6659.88
2019-07-19 19:00:00,77.7,6651.66,64.0,6715.66,6793.36
2019-07-19 20:00:00,119.32,6664.68,64.0,6728.68,6848.0
2019-07-19 21:00:00,176.81,5712.0,64.0,5776.0,5952.81
2019-07-19 22:00:00,228.68,5817.27,64.0,5881.27,6109.950000000001
2019-07-19 23:00:00,339.63,5290.31,64.0,5354.31,5693.9400000000005
2019-07-20 00:00:00,525.03,5517.06,64.0,5581.06,6106.09
2019-07-20 01:00:00,716.1,5329.47,64.0,5393.47,6109.570000000001
2019-07-20 02:00:00,852.27,5953.49,64.0,6017.49,6869.76
2019-07-20 03:00:00,870.03,5954.06,64.0,6018.06,6888.09
2019-07-20 04:00:00,902.03,5615.58,64.0,5679.58,6581.61
2019-07-20 05:00:00,789.41,6009.13,64.0,6073.13,6862.54
2019-07-20 06:00:00,498.88,5506.95,64.0,5570.95,6069.83
2019-07-20 07:00:00,251.33,6132.23,64.0,6196.23,6447.5599999999995
2019-07-20 08:00:00,186.73,5709.62,64.0,5773.62,5960.349999999999
2019-07-20 09:00:00,188.64,5963.88,64.0,6027.88,6216.52
2019-07-20 10:00:00,397.67,5996.73,64.0,6060.73,6458.4
2019-07-20 11:00:00,602.65,6090.65,64.0,6154.65,6757.299999999999
2019-07-20 12:00:00,716.16,6987.89,64.0,7051.89,7768.05
2019-07-20 13:00:00,775.97,5959.84,64.0,6023.84,6799.81
2019-07-20 14:00:00,850.22,5939.52,64.0,6003.52,6853.740000000001
2019-07-20 15:00:00,946.54,6277.73,64.0,6341.73,7288.2699999999995
2019-07-20 16:00:00,1001.82,6110.42,64.0,6174.42,7176.24
2019-07-20 17:00:00,834.0,6407.48,64.0,6471.48,7305.48
2019-07-20 18:00:00,607.75,5807.26,64.0,5871.26,6479.01
2019-07-20 19:00:00,524.18,5786.51,64.0,5850.51,6374.6900000000005
2019-07-20 20:00:00,516.6,6438.06,64.0,6502.06,7018.660000000001
2019-07-20 21:00:00,481.51,5318.13,64.0,5382.13,5863.64
2019-07-20 22:00:00,425.82,5399.53,64.0,5463.53,5889.349999999999
2019-07-20 23:00:00,465.92,5396.06,64.0,5460.06,5925.9800000000005
2019-07-21 00:00:00,413.68,5561.5,64.0,5625.5,6039.18
2019-07-21 01:00:00,375.29,6107.34,64.0,6171.34,6546.63
2019-07-21 02:00:00,388.13,6325.37,64.0,6389.37,6777.5
2019-07-21 03:00:00,344.7,6326.82,64.0,6390.82,6735.5199999999995
2019-07-21 04:00:00,288.71,6326.85,64.0,6390.85,6679.56
2019-07-21 05:00:00,188.41,6324.69,64.0,6388.69,6577.099999999999
2019-07-21 06:00:00,108.93,5594.52,64.0,5658.52,5767.450000000001
2019-07-21 07:00:00,91.91,5330.15,64.0,5394.15,5486.0599999999995
2019-07-21 08:00:00,99.79,5632.19,64.0,5696.19,5795.98
2019-07-21 09:00:00,117.85,5527.02,64.0,5591.02,5708.870000000001
2019-07-21 10:00:00,136.29,6145.73,64.0,6209.73,6346.0199999999995
2019-07-21 11:00:00,142.61,5735.74,64.0,5799.74,5942.349999999999
2019-07-21 12:00:00,160.18,6943.89,64.0,7007.89,7168.070000000001
2019-07-21 13:00:00,147.02,6828.63,64.0,6892.63,7039.650000000001
2019-07-21 14:00:00,122.41,7045.29,64.0,7109.29,7231.7
2019-07-21 15:00:00,99.24,6726.3,64.0,6790.3,6889.54
2019-07-21 16:00:00,84.9,6639.62,64.0,6703.62,6788.5199999999995
2019-07-21 17:00:00,68.14,6100.38,64.0,6164.38,6232.52
2019-07-21 18:00:00,55.12,6066.88,64.0,6130.88,6186.0
2019-07-21 19:00:00,39.66,6085.4,64.0,6149.4,6189.0599999999995
2019-07-21 20:00:00,41.48,5787.21,64.0,5851.21,5892.69
2019-07-21 21:00:00,44.59,5873.38,64.0,5937.38,5981.97
2019-07-21 22:00:00,60.7,5431.26,64.0,5495.26,5555.96
2019-07-21 23:00:00,86.97,6225.76,64.0,6289.76,6376.7300000000005
2019-07-22 00:00:00,105.17,6277.31,64.0,6341.31,6446.4800000000005
2019-07-22 01:00:00,130.16,6746.17,64.0,6810.17,6940.33
2019-07-22 02:00:00,162.48,5993.94,64.0,6057.94,6220.419999999999
2019-07-22 03:00:00,192.62,6366.2,64.0,6430.2,6622.82
2019-07-22 04:00:00,220.72,5881.85,64.0,5945.85,6166.570000000001
2019-07-22 05:00:00,218.32,6312.02,64.0,6376.02,6594.34
2019-07-22 06:00:00,198.04,7345.91,64.0,7409.91,7607.95
2019-07-22 07:00:00,165.69,7283.57,64.0,7347.57,7513.259999999999
2019-07-22 08:00:00,203.13,7411.62,64.0,7475.62,7678.75
2019-07-22 09:00:00,219.33,7648.57,64.0,7712.57,7931.9
2019-07-22 10:00:00,205.75,6978.5,64.0,7042.5,7248.25
2019-07-22 11:00:00,156.68,7269.2,64.0,7333.2,7489.88
2019-07-22 12:00:00,125.9,7224.49,64.0,7288.49,7414.389999999999
2019-07-22 13:00:00,113.35,7655.18,64.0,7719.18,7832.530000000001
2019-07-22 14:00:00,92.6,7195.46,64.0,7259.46,7352.06
2019-07-22 15:00:00,82.59,6994.11,64.0,7058.11,7140.7
2019-07-22 16:00:00,69.38,6484.11,64.0,6548.11,6617.49
2019-07-22 17:00:00,66.74,6808.41,64.0,6872.41,6939.15
2019-07-22 18:00:00,71.07,5953.81,64.0,6017.81,6088.88
2019-07-22 19:00:00,66.83,5787.92,64.0,5851.92,5918.75
2019-07-22 20:00:00,60.14,6231.55,64.0,6295.55,6355.6900000000005
2019-07-22 21:00:00,47.22,5724.91,64.0,5788.91,5836.13
2019-07-22 22:00:00,49.73,5416.99,64.0,5480.99,5530.719999999999
2019-07-22 23:00:00,51.94,6245.91,64.0,6309.91,6361.849999999999
2019-07-23 00:00:00,79.13,6204.88,64.0,6268.88,6348.01
2019-07-23 01:00:00,86.28,6009.89,64.0,6073.89,6160.17
2019-07-23 02:00:00,90.03,4799.35,64.0,4863.35,4953.38
2019-07-23 03:00:00,118.67,6560.41,64.0,6624.41,6743.08
2019-07-23 04:00:00,141.99,6115.89,64.0,6179.89,6321.88
2019-07-23 05:00:00,190.17,6367.0,64.0,6431.0,6621.17
2019-07-23 06:00:00,144.63,6975.97,64.0,7039.97,7184.6
2019-07-23 07:00:00,50.14,7360.25,64.0,7424.25,7474.39
2019-07-23 08:00:00,28.8,7037.53,64.0,7101.53,7130.33
2019-07-23 09:00:00,40.17,7430.44,64.0,7494.44,7534.61
